Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
yo-yo,0.834939,0.72398,0.0,0.78152,0.694178,-0.015176,0.74819,0.627335,-0.024473,0.749269,0.561968,-0.035803,0.769597,0.521197,-0.045976,0.738481,0.536899,-0.008691,0.710057,0.453544,-0.024087,0.695039,0.401286,-0.032704,0.685287,0.353184,-0.038679,0.773503,0.525254,-0.01298,0.75871,0.473103,-0.049877,0.759808,0.522684,-0.06331,0.766377,0.565288,-0.062337,0.810339,0.523101,-0.018984,0.797559,0.490532,-0.05319,0.789985,0.547726,-0.05267,0.790856,0.592462,-0.040986,0.844192,0.527567,-0.026278,0.848897,0.453014,-0.046239,0.850176,0.404979,-0.048203,0.851698,0.360401,-0.044184
yo-yo,0.775655,0.726218,0.0,0.723304,0.698626,-0.020455,0.68237,0.629232,-0.033547,0.678519,0.563261,-0.04844,0.706251,0.521494,-0.061766,0.679406,0.518474,-0.014624,0.65544,0.423808,-0.033902,0.645274,0.367586,-0.044073,0.641066,0.313907,-0.051494,0.716193,0.509755,-0.018448,0.697869,0.457699,-0.062612,0.696003,0.517104,-0.077647,0.700753,0.563886,-0.076598,0.755423,0.510361,-0.024617,0.73742,0.470309,-0.06587,0.72639,0.528446,-0.067349,0.72331,0.572376,-0.055754,0.792613,0.516286,-0.032191,0.797675,0.437302,-0.056604,0.798405,0.388217,-0.0606,0.798039,0.339918,-0.057572
yo-yo,0.774349,0.717572,0.0,0.719868,0.691575,-0.019892,0.678417,0.61729,-0.031827,0.68051,0.5472,-0.045867,0.712349,0.509165,-0.058681,0.67685,0.509139,-0.012457,0.654044,0.414195,-0.030064,0.643845,0.359012,-0.039674,0.63887,0.307107,-0.04722,0.714848,0.50014,-0.01697,0.698836,0.44324,-0.061247,0.695388,0.501413,-0.077555,0.698579,0.549841,-0.077074,0.754565,0.50094,-0.023654,0.740698,0.453191,-0.063933,0.729906,0.50947,-0.066644,0.726812,0.554119,-0.056117,0.791926,0.508061,-0.031854,0.798024,0.42958,-0.055844,0.798364,0.379619,-0.060882,0.798808,0.330688,-0.058756
yo-yo,0.781122,0.719414,0.0,0.725618,0.688917,-0.017624,0.685942,0.615293,-0.02937,0.691674,0.543025,-0.04318,0.72527,0.509121,-0.056046,0.680533,0.510166,-0.01416,0.656136,0.412977,-0.030703,0.646326,0.356807,-0.040249,0.639925,0.304818,-0.048707,0.718767,0.499523,-0.018786,0.704618,0.446028,-0.058335,0.704303,0.504873,-0.071774,0.706867,0.548375,-0.071961,0.759002,0.499023,-0.025384,0.748659,0.450384,-0.061539,0.739928,0.504637,-0.062806,0.737269,0.548564,-0.053786,0.79613,0.505878,-0.033527,0.808619,0.426587,-0.057627,0.813888,0.375009,-0.064173,0.818653,0.325761,-0.064078
yo-yo,0.785316,0.713991,0.0,0.731346,0.684685,-0.019786,0.69189,0.616495,-0.032712,0.69209,0.54822,-0.047366,0.718867,0.509494,-0.060921,0.693441,0.506242,-0.017906,0.669244,0.4075,-0.036615,0.658402,0.350166,-0.047319,0.651112,0.297075,-0.056115,0.730745,0.497638,-0.022199,0.713236,0.443515,-0.064637,0.710418,0.497809,-0.080162,0.713222,0.540965,-0.08146,0.770655,0.498484,-0.028555,0.757517,0.451897,-0.067772,0.744335,0.505063,-0.070254,0.738511,0.548103,-0.061386,0.808642,0.505528,-0.036419,0.818301,0.425445,-0.062192,0.82122,0.373792,-0.068705,0.823793,0.324514,-0.068207
yo-yo,0.824734,0.688345,-1e-06,0.746738,0.62304,0.032431,0.726612,0.56971,0.033629,0.708565,0.537516,0.024957,0.694566,0.50059,0.015304,0.783932,0.469708,0.026304,0.729431,0.432617,0.009499,0.722061,0.481768,-0.0051,0.73433,0.523778,-0.014113,0.804101,0.465256,-0.00291,0.741873,0.404879,-0.017684,0.729266,0.395854,-0.026232,0.735731,0.387652,-0.034452,0.808627,0.483474,-0.033391,0.770513,0.393008,-0.049847,0.760619,0.332095,-0.059415,0.76793,0.280782,-0.069294,0.795938,0.505419,-0.060346,0.782629,0.430091,-0.081208,0.776469,0.372321,-0.09344,0.777785,0.318094,-0.10442
yo-yo,0.830968,0.682449,-0.0,0.859077,0.592314,0.027546,0.852942,0.517975,0.036032,0.822346,0.478066,0.038277,0.789695,0.466427,0.036946,0.852993,0.462958,0.004655,0.844522,0.362497,-0.005773,0.844453,0.29652,-0.012201,0.84566,0.245694,-0.016048,0.818507,0.467779,-0.010051,0.78211,0.42476,-0.016084,0.779819,0.46574,-0.011148,0.790768,0.489011,-0.007734,0.782341,0.488194,-0.021685,0.753011,0.440928,-0.026898,0.755361,0.47486,-0.01442,0.769504,0.500851,-0.005157,0.74585,0.513271,-0.030539,0.72956,0.42454,-0.037304,0.718403,0.379521,-0.031383,0.714695,0.341016,-0.025105
yo-yo,0.810082,0.697355,-0.0,0.844527,0.603525,0.039108,0.843682,0.529469,0.052194,0.814892,0.486763,0.058744,0.784993,0.470719,0.060407,0.843038,0.482629,0.009628,0.845516,0.368125,0.003493,0.846713,0.295511,-0.006477,0.847227,0.240739,-0.014703,0.797423,0.481926,-0.004144,0.783572,0.418748,0.008205,0.786866,0.46236,0.019085,0.793074,0.486553,0.021377,0.757802,0.498618,-0.013092,0.746887,0.450121,0.006142,0.754134,0.483258,0.024481,0.762574,0.508623,0.029622,0.721154,0.523233,-0.019041,0.703894,0.430988,-0.009415,0.692203,0.392081,0.002063,0.68863,0.361365,0.008342
yo-yo,0.80779,0.700408,-0.0,0.84336,0.608586,0.034111,0.843623,0.53481,0.043448,0.815827,0.489661,0.046842,0.786604,0.470476,0.045755,0.841358,0.48369,0.002762,0.845905,0.368289,-0.00549,0.847876,0.295123,-0.015838,0.848451,0.240457,-0.024012,0.795576,0.483166,-0.010116,0.784907,0.41957,-0.000988,0.788495,0.460908,0.009399,0.793877,0.484761,0.011775,0.755855,0.499402,-0.018536,0.748852,0.448892,-0.003192,0.755773,0.481092,0.014922,0.762449,0.506511,0.020701,0.719623,0.523136,-0.024305,0.702394,0.431365,-0.016312,0.691751,0.392498,-0.004676,0.688473,0.361641,0.001909
yo-yo,0.805029,0.697497,-0.0,0.837665,0.60484,0.029735,0.835876,0.531412,0.037714,0.804542,0.493374,0.039971,0.772375,0.482567,0.037933,0.831982,0.486421,0.00285,0.833725,0.380789,-0.004416,0.834803,0.3128,-0.012197,0.835669,0.261238,-0.017976,0.78824,0.48584,-0.009579,0.775291,0.436929,-0.003298,0.778359,0.478372,0.005201,0.78541,0.501142,0.007631,0.749407,0.502776,-0.018048,0.739823,0.463663,-0.008351,0.746651,0.49684,0.006265,0.755358,0.521362,0.012308,0.714227,0.526369,-0.023853,0.69778,0.43877,-0.017456,0.687496,0.399746,-0.006171,0.683915,0.369595,0.001194
yo-yo,0.804308,0.691823,-0.0,0.834533,0.601919,0.028773,0.831604,0.531251,0.037644,0.799834,0.498023,0.040763,0.76773,0.489435,0.039835,0.825272,0.48232,0.009175,0.824211,0.384397,0.008222,0.823094,0.320852,0.003779,0.822234,0.272175,-0.000144,0.78177,0.480642,-0.002283,0.768974,0.449089,0.00973,0.772218,0.49248,0.017173,0.779747,0.514127,0.01809,0.744031,0.499809,-0.009648,0.733714,0.474957,0.003965,0.741491,0.511371,0.016011,0.751033,0.53539,0.019728,0.710207,0.52622,-0.014403,0.691889,0.444808,-0.004323,0.681473,0.406838,0.007656,0.678503,0.377277,0.015219
yo-yo,0.807992,0.686336,-0.0,0.837923,0.594586,0.028904,0.835072,0.52348,0.038068,0.803356,0.488961,0.041616,0.771899,0.479925,0.041095,0.828275,0.479052,0.007347,0.824482,0.379487,0.005423,0.821604,0.315556,0.000683,0.819801,0.266809,-0.003313,0.784133,0.478223,-0.004111,0.770039,0.445022,0.007828,0.773873,0.487796,0.015761,0.781945,0.509072,0.01688,0.746067,0.497654,-0.01148,0.735001,0.470724,0.002325,0.743524,0.50656,0.014964,0.753746,0.52984,0.018872,0.712031,0.525016,-0.016252,0.691882,0.442074,-0.005957,0.680921,0.40369,0.006277,0.677475,0.373838,0.013903
yo-yo,0.816884,0.682535,-1e-06,0.749993,0.650483,0.015881,0.710556,0.60107,0.011717,0.680458,0.566418,-0.001131,0.667705,0.524988,-0.009416,0.767506,0.477053,0.026468,0.702872,0.468513,0.008326,0.700114,0.52272,-0.00329,0.715049,0.555956,-0.006687,0.779975,0.476033,0.003679,0.695257,0.485502,-0.020434,0.704253,0.53762,-0.028549,0.727467,0.561526,-0.028884,0.782425,0.484915,-0.021427,0.698863,0.488764,-0.039646,0.695665,0.540378,-0.033737,0.713241,0.566342,-0.025061,0.775277,0.498556,-0.046529,0.741301,0.42764,-0.054225,0.72922,0.376255,-0.05106,0.724588,0.325782,-0.047127
yo-yo,0.789562,0.687206,-0.0,0.734889,0.66546,-0.013573,0.687788,0.607201,-0.022869,0.665272,0.555245,-0.034696,0.679514,0.510997,-0.044737,0.701581,0.509313,-0.002971,0.673652,0.435468,-0.017546,0.657181,0.396011,-0.023315,0.646599,0.356884,-0.027125,0.726978,0.499579,-0.008084,0.688361,0.461313,-0.045052,0.68988,0.521897,-0.054775,0.705239,0.565858,-0.050408,0.755163,0.496921,-0.015778,0.716582,0.464918,-0.051578,0.70745,0.525096,-0.049804,0.71251,0.568914,-0.036258,0.784518,0.498161,-0.024508,0.77777,0.422136,-0.044543,0.771221,0.376168,-0.046767,0.766322,0.332849,-0.043046
yo-yo,0.750153,0.693411,-0.0,0.69951,0.664287,-0.013471,0.663679,0.604385,-0.02312,0.653394,0.551157,-0.034883,0.66395,0.50811,-0.045381,0.665901,0.504291,-0.009705,0.639654,0.423033,-0.025715,0.625394,0.375024,-0.033653,0.616501,0.33034,-0.039258,0.696582,0.495991,-0.014127,0.672938,0.457714,-0.049196,0.674076,0.517295,-0.058716,0.682608,0.562474,-0.056355,0.730959,0.49525,-0.020517,0.707403,0.459761,-0.053523,0.697686,0.518073,-0.049359,0.696592,0.563063,-0.036426,0.764743,0.499385,-0.028046,0.76622,0.424623,-0.04856,0.765983,0.378348,-0.049534,0.764609,0.333767,-0.045222
yo-yo,0.723558,0.696422,-0.0,0.67505,0.674008,-0.018731,0.63349,0.613849,-0.031404,0.627029,0.554001,-0.045542,0.649963,0.509986,-0.058482,0.634959,0.502577,-0.01798,0.607873,0.421795,-0.03678,0.591818,0.369483,-0.04704,0.578977,0.321421,-0.054769,0.669429,0.492453,-0.020983,0.64871,0.462569,-0.059469,0.65204,0.525865,-0.070416,0.659726,0.569415,-0.068928,0.705161,0.49355,-0.025876,0.683143,0.464453,-0.062535,0.675635,0.52731,-0.057725,0.674974,0.573055,-0.04371,0.738609,0.500628,-0.032197,0.740044,0.42697,-0.055059,0.740904,0.382165,-0.055286,0.740085,0.336807,-0.049895
yo-yo,0.71387,0.716326,-0.0,0.662333,0.692592,-0.017869,0.621806,0.63283,-0.03057,0.613389,0.571845,-0.044656,0.635693,0.526874,-0.057857,0.619419,0.521767,-0.021571,0.588524,0.427421,-0.041876,0.572497,0.369955,-0.053087,0.560706,0.318187,-0.061606,0.652998,0.512446,-0.024593,0.628579,0.468514,-0.063904,0.632329,0.533687,-0.074182,0.639167,0.580399,-0.07239,0.690397,0.511373,-0.029448,0.669749,0.475473,-0.065641,0.662341,0.539031,-0.061196,0.660029,0.585267,-0.048094,0.726537,0.515429,-0.035783,0.730822,0.437205,-0.059791,0.731847,0.389874,-0.062238,0.730915,0.34103,-0.058765
yo-yo,0.711351,0.710741,-0.0,0.655045,0.683595,-0.019449,0.614847,0.624407,-0.034307,0.608171,0.564249,-0.05059,0.630622,0.518702,-0.066238,0.612225,0.50754,-0.026318,0.578802,0.411699,-0.050161,0.561449,0.353626,-0.06331,0.548933,0.299679,-0.072815,0.648558,0.497522,-0.02958,0.62462,0.457452,-0.072786,0.629405,0.531212,-0.084052,0.636972,0.580307,-0.08246,0.688123,0.49719,-0.034981,0.669173,0.464917,-0.07528,0.659904,0.532512,-0.07235,0.65564,0.579052,-0.059551,0.725179,0.502822,-0.041803,0.731408,0.419418,-0.068752,0.732996,0.370042,-0.072326,0.732572,0.319145,-0.069301
yo-yo,0.702662,0.727302,-0.0,0.644647,0.697065,-0.015646,0.605638,0.633758,-0.028382,0.595132,0.572897,-0.042343,0.616812,0.527986,-0.05577,0.606025,0.522148,-0.024318,0.572174,0.425191,-0.047449,0.554154,0.36601,-0.062434,0.540839,0.312961,-0.073904,0.639196,0.512343,-0.027448,0.610329,0.462997,-0.063582,0.611895,0.530984,-0.072647,0.614522,0.577664,-0.071916,0.677278,0.512073,-0.032339,0.653386,0.475223,-0.065054,0.641887,0.539856,-0.059206,0.636896,0.585525,-0.046978,0.714426,0.518567,-0.03879,0.721718,0.432033,-0.062485,0.723987,0.380901,-0.065355,0.725051,0.329542,-0.062951
yo-yo,0.698094,0.735418,-0.0,0.638112,0.704908,-0.015299,0.599485,0.640404,-0.027969,0.590888,0.575248,-0.042179,0.617541,0.534422,-0.056206,0.59947,0.527521,-0.023544,0.566792,0.43048,-0.04848,0.550978,0.368987,-0.065066,0.539967,0.313949,-0.077505,0.634376,0.518542,-0.026877,0.610695,0.469061,-0.065724,0.616782,0.543404,-0.073926,0.621343,0.592371,-0.071572,0.672336,0.518793,-0.03227,0.655292,0.484008,-0.067222,0.647797,0.556245,-0.059507,0.64478,0.606981,-0.044933,0.7096,0.525718,-0.039318,0.717734,0.441775,-0.06427,0.720875,0.391327,-0.066781,0.722269,0.33805,-0.063754
yo-yo,0.690257,0.732692,-0.0,0.634883,0.707947,-0.017657,0.592769,0.644238,-0.0314,0.581014,0.579875,-0.046446,0.609468,0.537679,-0.06096,0.593277,0.531616,-0.024906,0.566404,0.431044,-0.048599,0.555607,0.369787,-0.062599,0.54877,0.31314,-0.072768,0.627605,0.522371,-0.028073,0.605193,0.479741,-0.070298,0.609939,0.552052,-0.080659,0.616196,0.599326,-0.078479,0.665034,0.522033,-0.033003,0.646363,0.489982,-0.071194,0.637251,0.55911,-0.06603,0.63296,0.606395,-0.051883,0.701451,0.527165,-0.039328,0.705441,0.444541,-0.06377,0.706102,0.395251,-0.065081,0.70507,0.344372,-0.060553
yo-yo,0.684962,0.70911,-0.0,0.625136,0.681563,-0.011592,0.578856,0.62024,-0.022361,0.551692,0.572621,-0.036891,0.563608,0.521751,-0.049818,0.600771,0.518377,-0.007219,0.573688,0.42307,-0.027083,0.561517,0.368761,-0.035081,0.556196,0.318359,-0.038855,0.622909,0.514153,-0.01447,0.575737,0.476863,-0.05667,0.57454,0.538703,-0.067742,0.587883,0.581112,-0.063405,0.647703,0.513618,-0.023959,0.601279,0.485173,-0.063885,0.594704,0.542458,-0.061079,0.60186,0.581546,-0.045855,0.673571,0.513919,-0.03424,0.665383,0.431641,-0.054654,0.661503,0.380599,-0.053742,0.657697,0.333869,-0.046966
yo-yo,0.693202,0.685945,-0.0,0.710963,0.610565,0.01721,0.698386,0.542605,0.021486,0.667613,0.515141,0.021825,0.636681,0.510261,0.020389,0.701133,0.488186,-0.001619,0.666775,0.406394,-0.006108,0.650544,0.353328,-0.006136,0.638641,0.308551,-0.006168,0.672926,0.491533,-0.013735,0.630498,0.479046,-0.021527,0.631701,0.526723,-0.017923,0.646946,0.547869,-0.013405,0.641997,0.513066,-0.0232,0.60721,0.498419,-0.03215,0.609313,0.537422,-0.024856,0.624765,0.558604,-0.016901,0.610711,0.536409,-0.030425,0.591629,0.458053,-0.037671,0.580967,0.415764,-0.033466,0.577252,0.37749,-0.027844
yo-yo,0.685452,0.690006,-0.0,0.708532,0.604563,0.025243,0.700286,0.537354,0.032846,0.671641,0.507952,0.036057,0.640734,0.502049,0.035631,0.696164,0.490503,0.000563,0.670745,0.394126,-0.002602,0.656283,0.334001,-0.007841,0.644311,0.286806,-0.012715,0.6574,0.496397,-0.010384,0.634614,0.462116,-0.001674,0.637444,0.504352,0.006697,0.647263,0.526014,0.008753,0.622828,0.5202,-0.017713,0.606155,0.491667,-0.006528,0.612476,0.524859,0.00659,0.624396,0.545537,0.010969,0.592428,0.549274,-0.022822,0.572256,0.468395,-0.01578,0.559478,0.431945,-0.005578,0.553536,0.402062,0.000386
yo-yo,0.693118,0.705933,-0.0,0.722085,0.618689,0.031799,0.713056,0.549253,0.043185,0.684817,0.5113,0.049061,0.655906,0.499557,0.051036,0.702681,0.496339,0.008916,0.681798,0.395174,0.008628,0.668203,0.333582,0.003362,0.656154,0.286703,-0.002245,0.661561,0.501263,-0.002611,0.648417,0.459789,0.012347,0.654959,0.500259,0.022035,0.663698,0.521694,0.023122,0.627671,0.525141,-0.009959,0.619171,0.492737,0.008621,0.62837,0.524185,0.023507,0.638708,0.546439,0.026551,0.597975,0.555884,-0.014848,0.576396,0.475087,-0.002734,0.562938,0.440461,0.008947,0.556885,0.412673,0.014695
yo-yo,0.695959,0.707469,-0.0,0.725567,0.620796,0.028589,0.715127,0.550167,0.04063,0.684342,0.51681,0.047659,0.653234,0.509567,0.05107,0.701984,0.493666,0.012915,0.685357,0.397115,0.018915,0.674006,0.337929,0.019346,0.663676,0.29284,0.017992,0.661529,0.498381,0.003011,0.650418,0.472441,0.019856,0.65584,0.514172,0.027973,0.664786,0.535764,0.028804,0.627637,0.523712,-0.002694,0.619233,0.503923,0.013926,0.628998,0.538852,0.023483,0.639921,0.560621,0.024613,0.598305,0.554858,-0.005584,0.577134,0.48048,0.007316,0.563888,0.445303,0.018074,0.557022,0.417112,0.023744
yo-yo,0.694938,0.706802,-0.0,0.724767,0.619884,0.025907,0.714542,0.550488,0.035534,0.685224,0.51464,0.040352,0.65457,0.504403,0.041916,0.698727,0.493865,0.009895,0.680096,0.39775,0.014304,0.667878,0.338826,0.013631,0.65614,0.294449,0.01161,0.657745,0.498968,0.000374,0.650348,0.471945,0.015049,0.656829,0.511137,0.021948,0.665227,0.532044,0.022079,0.62429,0.524291,-0.005122,0.6198,0.502303,0.009833,0.629809,0.534949,0.019481,0.639943,0.557102,0.0209,0.596332,0.555304,-0.008084,0.575183,0.480277,0.004524,0.561816,0.44545,0.015992,0.554632,0.418545,0.022255
yo-yo,0.704076,0.701502,-0.0,0.710028,0.626786,0.016225,0.692456,0.568529,0.018728,0.660402,0.543238,0.014913,0.631833,0.537005,0.010439,0.70234,0.506096,0.008506,0.663775,0.432947,0.004912,0.645552,0.38758,0.006676,0.631947,0.347487,0.008427,0.682856,0.503427,-0.006474,0.626782,0.513621,-0.020972,0.626648,0.566389,-0.023569,0.642047,0.591391,-0.021517,0.656857,0.518407,-0.019773,0.608095,0.526189,-0.036362,0.604805,0.576921,-0.035073,0.616934,0.602461,-0.028677,0.625532,0.534616,-0.031059,0.597026,0.471947,-0.03682,0.583765,0.433567,-0.032344,0.578263,0.395693,-0.026717
yo-yo,0.686985,0.712852,-0.0,0.634762,0.698084,-0.010547,0.590309,0.64868,-0.017036,0.567173,0.597371,-0.027151,0.572858,0.544917,-0.035274,0.604285,0.562284,0.002377,0.582223,0.486985,-0.012299,0.572532,0.444321,-0.016704,0.568043,0.405054,-0.017936,0.622653,0.551283,-0.003067,0.583745,0.513955,-0.037219,0.58852,0.569245,-0.043537,0.603696,0.611591,-0.035924,0.644822,0.542041,-0.011426,0.605089,0.51484,-0.045475,0.608556,0.566733,-0.042459,0.622568,0.602769,-0.026838,0.671006,0.531877,-0.020699,0.656054,0.461951,-0.037942,0.64569,0.422242,-0.037793,0.63744,0.389047,-0.031438
yo-yo,0.708819,0.683192,-0.0,0.65583,0.670859,-0.015231,0.616115,0.624717,-0.025063,0.600194,0.575125,-0.03579,0.608113,0.530282,-0.044993,0.610329,0.535846,-0.012186,0.578872,0.460761,-0.028108,0.564218,0.416821,-0.036372,0.554343,0.376157,-0.041767,0.636875,0.521565,-0.014085,0.612315,0.482248,-0.046217,0.619569,0.534265,-0.053588,0.631296,0.574085,-0.050043,0.666204,0.512483,-0.018153,0.640804,0.478664,-0.046517,0.639814,0.533809,-0.041359,0.64451,0.574598,-0.028745,0.696686,0.50774,-0.02376,0.686452,0.441096,-0.040612,0.677274,0.401292,-0.041024,0.667439,0.362593,-0.036954
yo-yo,0.696844,0.683768,-0.0,0.645753,0.672125,-0.015014,0.606681,0.625884,-0.02475,0.595023,0.575215,-0.035681,0.607453,0.531884,-0.04538,0.599039,0.536958,-0.013931,0.568282,0.461351,-0.031097,0.553897,0.415734,-0.040345,0.543361,0.373329,-0.046605,0.626664,0.522534,-0.016407,0.604727,0.487973,-0.050747,0.614903,0.541418,-0.059242,0.627956,0.580322,-0.056523,0.657294,0.513303,-0.020848,0.633768,0.481982,-0.05155,0.634821,0.536683,-0.046934,0.640474,0.576769,-0.034319,0.687594,0.507912,-0.026675,0.678202,0.440781,-0.045065,0.670151,0.40105,-0.045509,0.660906,0.361998,-0.04116
yo-yo,0.695979,0.699893,-0.0,0.643096,0.681569,-0.018071,0.604109,0.631725,-0.031246,0.592213,0.57861,-0.045263,0.611306,0.531409,-0.058269,0.598384,0.537041,-0.020496,0.568298,0.452663,-0.040299,0.554351,0.401666,-0.0512,0.54403,0.354559,-0.058756,0.627446,0.523495,-0.021882,0.603999,0.487959,-0.057151,0.612508,0.546219,-0.065023,0.622283,0.585758,-0.062203,0.660249,0.517227,-0.025404,0.637657,0.488873,-0.057604,0.635894,0.547785,-0.052519,0.63775,0.588892,-0.039455,0.692205,0.515191,-0.030499,0.687079,0.442193,-0.050985,0.681409,0.399363,-0.0521,0.674009,0.357014,-0.04793
yo-yo,0.700784,0.702844,-0.0,0.644942,0.685213,-0.018315,0.604587,0.633143,-0.031526,0.592219,0.577838,-0.045679,0.610282,0.529533,-0.058763,0.599647,0.534027,-0.020484,0.567427,0.446274,-0.041367,0.552031,0.39231,-0.053347,0.540771,0.342599,-0.06169,0.630338,0.519348,-0.022145,0.606162,0.48276,-0.058933,0.614309,0.540943,-0.067666,0.624681,0.581723,-0.065162,0.664424,0.512395,-0.026022,0.641051,0.482926,-0.058839,0.637086,0.541653,-0.053831,0.637932,0.583916,-0.040788,0.697061,0.510131,-0.031571,0.691636,0.435241,-0.052319,0.68563,0.390695,-0.05331,0.678406,0.346819,-0.04899
yo-yo,0.712361,0.721193,-0.0,0.655925,0.705281,-0.022282,0.611106,0.65219,-0.037412,0.598888,0.593915,-0.053291,0.620783,0.544105,-0.067834,0.602621,0.544829,-0.023311,0.568314,0.45221,-0.044637,0.553172,0.395614,-0.055889,0.542175,0.343893,-0.063483,0.63533,0.529809,-0.024772,0.608511,0.490086,-0.066315,0.616728,0.551136,-0.077361,0.62827,0.594979,-0.074592,0.67183,0.52259,-0.028549,0.649847,0.494672,-0.06673,0.647177,0.558435,-0.063949,0.648722,0.603489,-0.050297,0.706925,0.519823,-0.034063,0.701116,0.44268,-0.057207,0.694149,0.395961,-0.058743,0.685619,0.350053,-0.053875
yo-yo,0.716055,0.728715,-0.0,0.661134,0.712485,-0.02292,0.615908,0.658466,-0.038188,0.605462,0.601731,-0.054359,0.625471,0.553045,-0.069162,0.608027,0.545246,-0.023938,0.575694,0.452111,-0.045961,0.559483,0.395838,-0.056714,0.548316,0.343311,-0.063716,0.642828,0.530725,-0.025949,0.613903,0.48955,-0.069693,0.62009,0.55472,-0.081149,0.632796,0.601381,-0.077779,0.68061,0.525892,-0.03034,0.657814,0.499169,-0.071547,0.654064,0.564251,-0.068879,0.65614,0.609267,-0.0542,0.716838,0.524947,-0.036334,0.710925,0.445984,-0.061068,0.703902,0.399108,-0.062106,0.695804,0.352816,-0.056382
yo-yo,0.728762,0.697013,-0.0,0.66956,0.67842,-0.013957,0.620371,0.624929,-0.027075,0.589465,0.587123,-0.043997,0.593477,0.540507,-0.059866,0.627492,0.509532,-0.014449,0.589459,0.41787,-0.039773,0.570403,0.363451,-0.051921,0.559067,0.313041,-0.058343,0.654957,0.501137,-0.021873,0.606899,0.471908,-0.068787,0.611584,0.538699,-0.080171,0.627566,0.585711,-0.075588,0.6859,0.49986,-0.031872,0.639525,0.478933,-0.076742,0.640098,0.542169,-0.072191,0.650566,0.585439,-0.054354,0.717277,0.500651,-0.042889,0.702758,0.418906,-0.069017,0.693731,0.368,-0.068856,0.684659,0.319862,-0.061262
yo-yo,0.778835,0.655427,-0.0,0.795449,0.568479,0.024503,0.777968,0.498007,0.03356,0.748044,0.468507,0.037649,0.716968,0.465578,0.039558,0.775701,0.439397,0.006495,0.737271,0.360604,0.005326,0.717066,0.307764,0.005788,0.701438,0.263751,0.004906,0.747305,0.445061,-0.007922,0.701133,0.438426,-0.010197,0.703949,0.485103,-0.004665,0.720926,0.503253,-0.000884,0.714845,0.470612,-0.019349,0.67587,0.459261,-0.022229,0.67818,0.496539,-0.012223,0.694787,0.516569,-0.005222,0.681106,0.499974,-0.028384,0.655201,0.417983,-0.035392,0.641879,0.372055,-0.031981,0.637245,0.330978,-0.02801
yo-yo,0.780666,0.68989,-0.0,0.811624,0.587689,0.039423,0.80192,0.508878,0.052663,0.769959,0.467527,0.059141,0.737351,0.458211,0.060992,0.792022,0.455032,0.010269,0.770647,0.337377,0.009586,0.756265,0.268463,0.003884,0.743484,0.215728,-0.002339,0.743343,0.460305,-0.004074,0.733135,0.404386,0.012948,0.74292,0.449175,0.024913,0.751183,0.472484,0.026645,0.705134,0.485699,-0.013198,0.699412,0.442631,0.0094,0.711917,0.476513,0.027227,0.721443,0.50092,0.030826,0.67249,0.519605,-0.019244,0.645592,0.42672,-0.004462,0.630916,0.388749,0.00944,0.624414,0.359481,0.016232
